gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
3066577795																										3236803										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				3236803																PRESENT								Catch records from research trawl trip 69890, tow number 120								2179172	69890		2010-09-15T10:08:00				2010	9	15								Research trawl tow number 120								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.407616	-133.17765						POLYLINE=((53.407617,-133.177650,53.420583,-133.183350))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:31.716Z			664.0	46.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:31.716Z	2023-01-13T01:13:28.494Z	false										DD	
3066576066																										4524799										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4524799																PRESENT								Catch records from research trawl trip 80378, tow number 53								4219076	80378		2016-09-06T17:52:00				2016	9	6								Research trawl tow number 53								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.77565	-133.458833						POLYLINE=((53.775650,-133.458833,53.795800,-133.479883))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:42.748Z			650.1500000000001	18.05000000000001				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:42.748Z	2023-01-13T01:13:28.494Z	false										DD	
3066576011																										4523619										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4523619																PRESENT								Catch records from research trawl trip 80378, tow number 1								4219045	80378		2016-08-28T08:59:16				2016	8	28								Research trawl tow number 1								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	52.947	-132.70565						POLYLINE=((52.947000,-132.705650,52.963450,-132.727250))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:42.707Z			1185.1	94.89999999999998				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:42.707Z	2023-01-13T01:13:28.494Z	false										DD	
3066575787																										3236703										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				3236703																PRESENT								Catch records from research trawl trip 69890, tow number 114								2179166	69890		2010-09-14T14:26:00				2010	9	14								Research trawl tow number 114								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.225216	-133.181983						POLYLINE=((53.225217,-133.181983,53.241483,-133.211200))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:42.469Z			987.0	13.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:42.469Z	2023-01-13T01:13:28.494Z	false										DD	
3066492019																										4523830										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4523830																PRESENT								Catch records from research trawl trip 80378, tow number 8								4219052	80378		2016-08-29T10:25:00				2016	8	29								Research trawl tow number 8								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.1914	-132.999083						POLYLINE=((53.191400,-132.999083,53.168733,-133.003833))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:31.902Z			850.0	32.89999999999998				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:31.902Z	2023-01-13T01:13:28.494Z	false										DD	
3066491047																										4524020										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4524020																PRESENT								Catch records from research trawl trip 80378, tow number 19								4219059	80378		2016-08-31T13:56:00				2016	8	31								Research trawl tow number 19								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.3238	-133.2457						POLYLINE=((53.323800,-133.245700,53.315383,-133.209300))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:42.201Z			829.5999999999999	18.80000000000001				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:42.201Z	2023-01-13T01:13:28.494Z	false										DD	
3066490974																										3973801										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				3973801																PRESENT								Catch records from research trawl trip 76130, tow number 8								3393752	76130		2014-09-02T10:03:00				2014	9	2								Research trawl tow number 8								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.222633	-132.948233						POLYLINE=((53.222633,-132.948233,53.232150,-132.982716))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:42.110Z			627.0	47.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:42.110Z	2023-01-13T01:13:28.494Z	false										DD	
3066489804																										3236649										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				3236649																PRESENT								Catch records from research trawl trip 69890, tow number 112								2179164	69890		2010-09-14T10:37:00				2010	9	14								Research trawl tow number 112								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.1621	-132.920133						POLYLINE=((53.162100,-132.920133,53.147117,-132.922316))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:31.798Z			770.0	7.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:31.798Z	2023-01-13T01:13:28.494Z	false										DD	
3066489247																										4739109										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4739109																PRESENT								Catch records from research trawl trip 84230, tow number 87								4546721	84230		2018-09-15T08:00:00				2018	9	15								Research trawl tow number 87								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	54.049033	-133.983116						POLYLINE=((54.049033,-133.983116,54.030850,-133.984150))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:33.496Z			1161.0	15.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:33.496Z	2023-01-13T01:13:28.494Z	false										DD	
3066487098																										4525167										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4525167																PRESENT								Catch records from research trawl trip 80378, tow number 69								4219084	80378		2016-09-13T19:53:00				2016	9	13								Research trawl tow number 69								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.900783	-133.817483						POLYLINE=((53.900783,-133.817483,53.923317,-133.820200))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:33.078Z			1141.1999999999998	3.3999999999999773				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:33.078Z	2023-01-13T01:13:28.494Z	false										DD	
3066484167																										4737403										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4737403																PRESENT								Catch records from research trawl trip 84230, tow number 8								4546677	84230		2018-09-05T20:04:10				2018	9	5								Research trawl tow number 8								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.02235	-132.879516						POLYLINE=((53.022350,-132.879516,53.039950,-132.893433))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:32.093Z			1041.0	18.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:32.093Z	2023-01-13T01:13:28.494Z	false										DD	
3066483180																										4737706										CC_BY_4_0											Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans							Set/tow level information		https://edmo.seadatanet.org/report/4180			PBS		West Coast Haida Gwaii Synoptic Bottom Trawl Survey		HUMAN_OBSERVATION				4737706																PRESENT								Catch records from research trawl trip 84230, tow number 23								4546698	84230		2018-09-07T16:51:39				2018	9	7								Research trawl tow number 23								CA												Pacific States Marine Fisheries Commission Area 5E: WEST COAST Q.C. ISLANDS	53.657283	-133.3188						POLYLINE=((53.657283,-133.318800,53.676950,-133.339150))																																					urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			9fcd8de5-a2b6-4c72-b863-debe63ee3a72	CA	2023-01-24T23:00:41.462Z			809.0	30.0				GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-01-24T23:00:41.462Z	2023-01-13T01:13:28.494Z	false										DD	
3027997505																										http://n2t.net/ark:/65665/35b7ad58c-3d71-4c85-887d-bc609753e584										CC0_1_0			2021-04-15T17:17:00Z																	http://grbio.org/cool/142r-0w94	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Material Samples (USNM)		MATERIAL_SAMPLE				http://n2t.net/ark:/65665/35b7ad58c-3d71-4c85-887d-bc609753e584	USNM 1485162		M. Vecchione		1											PRESENT		in collection													AB1LN74				2014-08-06T00:00:00		218	218	2014	8	6									Dive 645		North Pacific Ocean, United States, California		North Pacific Ocean			US	California			Monterey Canyon									36.53	-122.52																																				Vecchione, Michael, (NOAA - NMFS), National Oceanic and Atmospheric Administration - National Marine Fisheries Service (UNITED STATES)														Octopoteuthis deletron R.E.Young, 1972							Animalia, Mollusca, Cephalopoda, Coleoidea, Decapodiformes, Teuthida, Octopoteuthidae	Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			26098c25-8f7f-4c71-97ac-1d3db181c65e	US	2023-04-17T15:23:59.664Z			549.71					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-04-17T15:23:59.664Z	2023-04-15T12:44:21.707Z	false										DD	
3027961110																										http://n2t.net/ark:/65665/31789e1b4-0258-4353-9721-9b72731abb49										CC0_1_0			2021-04-15T17:17:00Z																	http://grbio.org/cool/142r-0w94	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Material Samples (USNM)		MATERIAL_SAMPLE				http://n2t.net/ark:/65665/31789e1b4-0258-4353-9721-9b72731abb49	USNM 1485146		M. Vecchione		1											PRESENT		in collection													AB1LN69				2014-08-03T00:00:00		215	215	2014	8	3									Dive 642		North Pacific Ocean, United States, California		North Pacific Ocean			US	California			Monterey Canyon									36.53	-122.52																																				Vecchione, Michael, (NOAA - NMFS), National Oceanic and Atmospheric Administration - National Marine Fisheries Service (UNITED STATES)														Octopoteuthis deletron R.E.Young, 1972							Animalia, Mollusca, Cephalopoda, Coleoidea, Decapodiformes, Teuthida, Octopoteuthidae	Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			26098c25-8f7f-4c71-97ac-1d3db181c65e	US	2023-04-17T15:23:59.635Z			569.41					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-04-17T15:23:59.635Z	2023-04-15T12:44:21.707Z	false										DD	
2597703721																										8763648										CC_BY_NC_4_0			2020-04-08T16:12:01Z			https://www.inaturalist.org/observations/8763648					aaronbaldwin												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8763648	8763648		aaronbaldwin													PRESENT								In baited pot set at 648 meters in northern Chatham Strait.											2017-05-16T11:56:00	11:56:00-08:00			2017	5	16	2017/05/16 11:56 AM AKDT											NORTH_AMERICA				US	Alaska				Hoonah-Angoon, AK, USA								58.389786	-134.990902	488.0																															18689460				aaronbaldwin		2017-11-11T21:03:29				432489								Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-04-11T18:33:37.244Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		DWC_ARCHIVE	2023-04-11T18:33:37.244Z	2023-04-11T13:34:52.997Z	false										DD	
2251029192																										OCTT003-14									en	CC_BY_4_0																											MATERIAL_SAMPLE				http://bins.boldsystems.org/index.php/Public_RecordView?processid=OCTT003-14			Monterey Bay Aquarium Research Institute													PRESENT	Beaks only				KM612266			Auckland University of Technology										OD-24	2012-09-03T00:00:00				2012	9	3																US	California												44.3333	-124.918																																	Octopoteuthis deletron			Jesse T. Kelly					BOLD:ACM3491	http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACM3491							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACM3491	BOLD:ACM3491								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	BOLD:ACM3491						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c		2023-04-11T15:55:00.084Z			589.7	0.0				GEODETIC_DATUM_ASSUMED_WGS84		true	false	9968919	9968919	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	BOLD:ACM3491	BOLD:ACM3491		DWC_ARCHIVE	2023-04-11T15:55:00.084Z	2023-04-11T14:53:03.200Z												
1898317824																										e397e71c-eba1-444e-91dd-c3d20d59e624									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg		doi:10.5886/zh7n1e	RBCM	Invertebrate Zoology	Royal BC Museum - Invertebrates Collection	RBCM	PRESERVED_SPECIMEN				e397e71c-eba1-444e-91dd-c3d20d59e624	010-00245-003	Sample # 2001057														PRESENT	Specimen Nature: Wet;Preservative: Ethanol - 70%																	TC2001-006	2001-08-29T00:00:00				2001	8	29	01-08-29		Collection Method: netted;Note: Pacific Biological Station;Vessel Name: CCGS WE Ricker			30 minute tow		Tanner Crab Survey					Pacific Ocean			CA	British Columbia			Pacific Ocean; Loudoun Canyon: offshore to SW of Barkley Sound	offshore to SW of Barkley Sound			910 - 946 m					48.4616	-126.343467																																				Elaina Jorgensen														Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES			ICZN	ACCEPTED			34fbcf59-d9bb-47e7-9672-99e13ea8c736	CA	2023-01-24T16:21:11.048Z			928.0	18.0				COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;INDIVIDUAL_COUNT_INVALID;INSTITUTION_COLLECTION_MISMATCH		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron Young, 1972		EML	2023-01-24T16:21:11.048Z	2023-01-06T21:50:27.182Z	false										DD	
1898309219																										c21f9650-e2ea-473f-9dcb-cb9efe576ddf									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg		doi:10.5886/zh7n1e	RBCM	Invertebrate Zoology	Royal BC Museum - Invertebrates Collection	RBCM	PRESERVED_SPECIMEN				c21f9650-e2ea-473f-9dcb-cb9efe576ddf	010-00242-003	Sample # 2001049			3											PRESENT	Specimen Nature: Wet;Preservative: Ethanol - 70%																	TC2001-003	2001-08-25T00:00:00				2001	8	25	01-08-25		Collection Method: netted;Note: Pacific Biological Station;Vessel Name: CCGS WE Ricker			30 minute tow		Tanner Crab Survey					Pacific Ocean			CA	British Columbia			Pacific Ocean; Loudoun Canyon: offshore to SW of Barkley Sound; directly west of Neah Bay (USA)	offshore to SW of Barkley Sound; directly west of Neah Bay (USA)			922 - 983 m					48.367933	-126.21675																																				Elaina Jorgensen														Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES			ICZN	ACCEPTED			34fbcf59-d9bb-47e7-9672-99e13ea8c736	CA	2023-01-24T16:21:18.223Z			952.5	30.5				COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron Young, 1972		EML	2023-01-24T16:21:18.223Z	2023-01-06T21:50:27.182Z	false										DD	
